document_number,title,agency,publication_date,comment_url,comments_close_on,regs_document_id,comment_count,source
2020-00138,Agency Information Collection Activities: Requests for Comments; Clearance of a New Approval of Information Collection: Flight Attendant Fatigue Risk Management Plan,"Transportation Department, Federal Aviation Administration",2020-01-09,,2020-02-10,FAA-2019-0896-0002,0,federalregister
2020-00126,Petition for Special Approval of Alternative Compliance,"Transportation Department, Federal Railroad Administration",2020-01-09,,,FRA-2019-0085-0004,0,federalregister
2020-00163,Small Shipyard Grant Program; Application Deadlines,"Transportation Department, Maritime Administration",2020-01-09,,,MARAD-2013-0011-0080,0,federalregister
2020-00145,Privacy Act of 1974; System of Records,Treasury Department,2020-01-09,,2020-02-10,,0,federalregister
2020-00218,Sunshine Act Meeting Notice; Unified Carrier Registration Plan Board Subcommittee Meeting,Unified Carrier Registration Plan,2020-01-09,,,FMCSA-2013-0161-0143,0,federalregister
2019-27940,Community Reinvestment Act Regulations,"Treasury Department, Comptroller of the Currency, Federal Deposit Insurance Corporation",2020-01-09,,2020-03-09,OCC-2018-0008-1515,765,federalregister
2019-28374,"List of Approved Spent Fuel Storage Casks: NAC International MAGNASTOR® System, Certificate of Compliance No. 1031, Amendment No. 8",Nuclear Regulatory Commission,2020-01-09,,2020-02-10,NRC-2019-0195-0002,0,federalregister
2020-00123,Agency Information Collection Activities; Comment Request; Migrant Education Program Regulations and Certificate of Eligibility,Education Department,2020-01-09,,2020-03-09,ED-2020-SCC-0008-0001,4,federalregister
2020-00116,Agency Information Collection Activities: Submission for OMB Review; Comment Request,Federal Maritime Commission,2020-01-09,,2020-02-10,FMC-2020-0002-0001,0,federalregister
2020-00144,Agency Information Collection Activities; Submission for Office of Management and Budget Review; Comment Request; Human Tissue Intended for Transplantation,"Health and Human Services Department, Food and Drug Administration",2020-01-09,,2020-02-10,FDA-2013-N-0797-0013,0,federalregister
2020-00151,Agency Information Collection Activities; Proposed Collection; Comment Request; General Administrative Practice and Procedures,"Health and Human Services Department, Food and Drug Administration",2020-01-09,,2020-03-09,FDA-2019-N-6085-0001,2,federalregister
2020-00184,Proposed Flood Hazard Determinations,"Homeland Security Department, Federal Emergency Management Agency",2020-01-09,,2020-04-08,FEMA-2020-0002-0001,0,federalregister
2020-00128,"Endangered and Threatened Species; Receipt of an Incidental Take Permit Application and Low-Effect Habitat Conservation Plan for the Coastal California Gnatcatcher; Sunrise Project, City of San Marcos, San Diego County, California","Interior Department, Fish and Wildlife Service",2020-01-09,,2020-02-10,FWS-R8-ES-2019-0104-0001,5,federalregister
2020-00153,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Production Estimate,"Interior Department, Geological Survey",2020-01-09,,2020-02-10,,0,federalregister
2020-00156,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Topographic Data Grants,"Interior Department, Geological Survey",2020-01-09,,2020-02-10,,0,federalregister
2020-00165,Agency Information Collection Activities; Special Park Use Applications,"Interior Department, National Park Service",2020-01-09,,2020-02-10,,0,federalregister
2020-00166,Agency Information Collection Activities; Certification of Identity and Consent Form,"Interior Department, National Park Service",2020-01-09,,2020-02-10,,0,federalregister
2020-00124,Supplemental Guidance Regarding the Chromium-Coated Zirconium Alloy Fuel Cladding Accident Tolerant Fuel Concept,Nuclear Regulatory Commission,2020-01-09,,,NRC-2019-0208-0003,0,federalregister
2020-00159,Public Hearing,Susquehanna River Basin Commission,2020-01-09,,2020-02-17,SRBC-2020-0001-0001,0,federalregister
2020-00127,Petition for Waiver of Compliance,"Transportation Department, Federal Railroad Administration",2020-01-09,https://www.regulations.gov/commenton/FRA-2019-0097-0003,,FRA-2019-0097-0003,0,federalregister
2020-00176,Establishment of an Emergency Relief Docket for Calendar Year 2020,"Transportation Department, Federal Railroad Administration",2020-01-09,,,FRA-2020-0002-0001,0,federalregister
2020-00125,Petition for Waiver of Compliance,"Transportation Department, Federal Railroad Administration",2020-01-09,,,FRA-2008-0045-0010,0,federalregister
2019-28444,Telecommunications Relay Service Modernization,Federal Communications Commission,2020-01-09,,2020-02-13,FCC-2020-0012-0001,0,federalregister
2020-00259,Testing Methods for Asbestos in Talc and Cosmetic Products Containing Talc; Public Meeting; Request for Comments,"Health and Human Services Department, Food and Drug Administration",2020-01-10,,,FDA-2020-N-0025-0001,49,federalregister
2020-00211,Procurement List; Proposed Deletions,Committee for Purchase From People Who Are Blind or Severely Disabled,2020-01-10,,2020-02-09,CPPBSD-2020-0002-0001,0,federalregister
2020-00232,Agency Information Collection Activities: Information Collection Renewal; Comment Request; Retail Foreign Exchange Transactions,"Treasury Department, Comptroller of the Currency",2020-01-10,,2020-03-10,,0,federalregister
2020-00190,Multiemployer Pension Plan Application To Reduce Benefits,Treasury Department,2020-01-10,,2020-02-24,,0,federalregister
2020-00208,"SHINE Medical Technologies, LLC",Nuclear Regulatory Commission,2020-01-10,,,NRC-2019-0173-0004,1,federalregister
2020-00228,"In The Matter of Southern Nuclear Operating Company; Vogtle Electric Generating Plant, Units 3 and 4; Establishment of Atomic Safety and Licensing Board",Nuclear Regulatory Commission,2020-01-10,,,NRC-2020-0022-0001,0,federalregister
2020-00209,Reporting and Recordkeeping Requirements Under OMB Review,Small Business Administration,2020-01-10,,2020-02-10,,0,federalregister
2019-27290,Community Reinvestment Act Regulations; Request for Public Input,"Treasury Department, Comptroller of the Currency",2020-01-10,,2020-03-10,OCC-2019-0029-0001,67,federalregister
2020-00169,Consolidation of Mentor Protégé Programs and Other Government Contracting Amendments; Extension of Comment Period,Small Business Administration,2020-01-10,,2020-02-07,SBA-2018-0006-0012,148,federalregister
2019-28469,Airworthiness Directives; The Boeing Company Airplanes,"Transportation Department, Federal Aviation Administration",2020-01-10,,2020-02-24,FAA-2019-1071-0001,7,federalregister
2020-00020,Airworthiness Directives; General Electric Company Turbofan Engines,"Transportation Department, Federal Aviation Administration",2020-01-10,https://www.regulations.gov/commenton/FAA-2019-0919-0001,2020-02-24,FAA-2019-0919-0001,5,federalregister
2020-00059,Airworthiness Directives; The Boeing Company Airplanes,"Transportation Department, Federal Aviation Administration",2020-01-10,,2020-02-24,FAA-2019-1070-0001,5,federalregister
2019-28391,"Idaho: Final Approval of State Underground Storage Tank Program Revisions, Codification, and Incorporation by Reference",Environmental Protection Agency,2020-01-10,,2020-02-10,EPA-R10-UST-2019-0363-0004,3,federalregister
2020-00246,Research Project To Evaluate and Control Hazards to Landscaping and Grounds Management Workers; Request for Participants,"Health and Human Services Department, Centers for Disease Control and Prevention",2020-01-10,,2020-10-16,,0,federalregister
2019-28106,Update to the Regulations Implementing the Procedural Provisions of the National Environmental Policy Act,Council on Environmental Quality,2020-01-10,,2020-03-10,CEQ-2019-0003-0001,1145572,federalregister
2020-00342,Sunshine Act Meetings,Nuclear Regulatory Commission,2020-01-10,,,NRC-2020-0001-0002,0,federalregister
2020-00229,Agency Information Collection Activities: Requests for Comments; Clearance of New Approval of Information Collection: Employee Assault Prevention and Response Plan,"Transportation Department, Federal Aviation Administration",2020-01-10,,2020-02-10,FAA-2019-0895-0002,0,federalregister
2020-00231,Petition for Waiver of Compliance,"Transportation Department, Federal Railroad Administration",2020-01-10,https://www.regulations.gov/commenton/FRA-2019-0096-0003,,FRA-2019-0096-0003,0,federalregister
2020-00210,Petition for Waiver of Compliance,"Transportation Department, Federal Railroad Administration",2020-01-10,,,FRA-2019-0106-0003,0,federalregister
2020-00261,"Request for Comments on a Draft Memorandum to the Heads of Executive Departments and Agencies, “Guidance for Regulation of Artificial Intelligence Applications”",Management and Budget Office,2020-01-13,,2020-03-13,OMB-2020-0003-0001,81,federalregister
2020-00319,30-Day Notice of Proposed Information Collection: Emergency Solutions Grant Data Collection; OMB #2506-0089,Housing and Urban Development Department,2020-01-13,,2020-02-12,HUD-2012-0126-0005,0,federalregister
2020-00279,Extension of Comment Period for the Port Access Route Study: Alaskan Arctic Coast,"Homeland Security Department, Coast Guard",2020-01-13,,2020-06-30,USCG-2018-1058-0022,7,federalregister
2020-00296,Peripheral Percutaneous Transluminal Angioplasty and Specialty Catheters-Premarket Notification (510(k)) Submissions; Draft Guidance for Industry and Food and Drug Administration Staff; Availability,"Health and Human Services Department, Food and Drug Administration",2020-01-13,,2020-03-13,FDA-2019-D-5422-0001,6,federalregister
2020-00283,"Agency Information Collection Activities: Request for Comments; Renewal of a Previously Approved Information Collection: U.S. Department of Transportation, Individual Complaint of Employment Discrimination Form",Transportation Department,2020-01-13,,2020-02-12,DOT-OST-2020-0003-0001,0,federalregister
2020-00318,60-Day Notice of Proposed Information Collection: Family Unification Program/Family Self-Sufficiency Demonstration Evaluation,Housing and Urban Development Department,2020-01-13,,2020-03-13,HUD-2020-0008-0001,0,federalregister
2020-00284,Information Collection: Domestic Licensing of Production and Utilization Facilities,Nuclear Regulatory Commission,2020-01-13,,2020-03-13,NRC-2017-0151-0011,0,federalregister
2020-00285,"Holtec Pilgrim, LLC; Holtec Decommissioning International, LLC; Pilgrim Nuclear Power Station",Nuclear Regulatory Commission,2020-01-13,,,NRC-2019-0245-0001,0,federalregister
2020-00320,Manufactured Home Construction and Safety Standards; Request for Recommended Changes,Housing and Urban Development Department,2020-01-13,,2020-06-30,HUD-2020-0010-0001,0,federalregister
2020-00152,Undue and Unreasonable Preferences and Advantages Under the Packers and Stockyards Act,"Agriculture Department, Agricultural Marketing Service",2020-01-13,,2020-03-13,AMS-FTPP-18-0101-0001,2350,federalregister
2019-28500,SBA Supervised Lenders Application Process,Small Business Administration,2020-01-13,,2020-03-13,SBA-2020-0001-0001,20,federalregister
2020-00315,National Bridge Inspection Standards,"Transportation Department, Federal Highway Administration",2020-01-13,,2020-03-13,FHWA-2017-0047-0057,95,federalregister
2020-00266,Air Plan Approval; Missouri; Open Burning,Environmental Protection Agency,2020-01-13,,2020-02-12,EPA-R07-OAR-2019-0707-0001,5,federalregister
2020-00327,Air Plan Approval; Georgia; Revisions to Aerospace VOC Rule,Environmental Protection Agency,2020-01-13,,2020-02-12,EPA-R04-OAR-2019-0457-0001,4,federalregister
2020-00260,Consumer and Governmental Affairs Bureau Seeks Comment To Refresh the Record on Truth-in-Billing Rules To Ensure Protections for All Consumers of Voice Services,Federal Communications Commission,2020-01-13,,2020-03-13,FCC-2020-0014-0001,0,federalregister
2020-00289,Notice of Intent To Prepare a Tiered Environmental Impact Statement for the New York New Jersey Harbor and Tributaries Coastal Storm Risk Management Feasibility Study,"Defense Department, Engineers Corps",2020-01-13,,2020-02-12,COE-2020-0001-0001,0,federalregister
2020-00281,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Comment Request; Targeted Teacher Shortage Areas Data Collection,Education Department,2020-01-13,,2020-02-12,ED-2019-ICCD-0131-0006,1,federalregister
2020-00274,Proposed Information Collection Request; Comment Request; Clean Water Act State Revolving Fund Program,Environmental Protection Agency,2020-01-13,,2020-03-13,EPA-HQ-OW-2004-0015-0031,0,federalregister
2020-00402,"Extension of a Previously Approved Collection: Public Charters, 14 CFR Part 380",Transportation Department,2020-01-14,,2020-02-13,DOT-OST-2016-0023-0005,1,federalregister
