document_number,title,agency,publication_date,comment_url,comments_close_on,regs_document_id,comment_count,source
2017-00275,"Schedules of Controlled Substances: Temporary Placement of Six Synthetic Cannabinoids (5F-ADB, 5F-AMB, 5F-APINACA, ADB-FUBINACA, MDMB-CHMICA and MDMB-FUBINACA) Into Schedule I","Justice Department, Drug Enforcement Administration",2017-01-09,,,,0,federalregister
2017-00109,"Special Local Regulation; Manatee River; Bradenton, FL","Homeland Security Department, Coast Guard",2017-01-09,,2017-02-08,USCG-2016-0940-0001,0,federalregister
2016-32056,Electronic Induction (eInduction®) Option,Postal Service,2017-01-09,,2017-02-08,USPS-2017-0009-0001,0,federalregister
2017-00054,"Approval of Arizona Air Plan Revisions, Arizona Department of Environmental Quality and Pinal County Air Quality Control District",Environmental Protection Agency,2017-01-09,,2017-02-08,EPA-R09-OAR-2016-0702-0001,0,federalregister
2017-00137,Rural Broadband Access Loans and Loan Guarantees Program,"Agriculture Department, Rural Utilities Service",2017-01-09,,2017-03-01,,0,federalregister
2017-00169,Category 3 Source Security and Accountability,Nuclear Regulatory Commission,2017-01-09,,2017-03-10,NRC-2016-0276-0001,56,federalregister
2017-00112,Ninth RTCA SC-233 Addressing Human Factors/Pilot Interface Issues for Avionics Plenary,"Transportation Department, Federal Aviation Administration",2017-01-09,,,FAA-2013-0259-1473,0,federalregister
2017-00125,Motorcyclist Advisory Council to the Federal Highway Administration,"Transportation Department, Federal Highway Administration",2017-01-09,,,FHWA-2016-0033-0001,8,federalregister
2017-00133,Qualification of Drivers; Exemption Applications; Epilepsy and Seizure Disorders,"Transportation Department, Federal Motor Carrier Safety Administration",2017-01-09,,2017-02-08,FMCSA-2013-0107-0014,1,federalregister
2017-00141,Notice and Request for Public Comment,"Treasury Department, Community Development Financial Institutions Fund",2017-01-09,,2017-03-10,,0,federalregister
2017-00117,Tenth RTCA SC-229 406 MHz ELT Plenary Joint with WG-98,"Transportation Department, Federal Aviation Administration",2017-01-09,,,FAA-2013-0259-1472,0,federalregister
2017-00146,Agency Information Collection Activities; Comment Request; High School Equivalency Program (HEP) Annual Performance Report,Education Department,2017-01-09,,2017-03-10,ED-2017-ICCD-0001-0001,0,federalregister
2017-00108,Determination of Regulatory Review Period for Purposes of Patent Extension; EMPLICITI,"Health and Human Services Department, Food and Drug Administration",2017-01-09,,2017-07-10,FDA-2016-E-1198-0005,0,federalregister
2017-00081,Generic Drug User Fee Amendments II Program Fee: List of Abbreviated New Drug Application Sponsors and Application Numbers; Request for Information and Comments,"Health and Human Services Department, Food and Drug Administration",2017-01-09,,2017-03-10,FDA-2016-N-4508-0001,36,federalregister
2017-00158,Granting Petitions To Add n-Propyl Bromide to the List of Hazardous Air Pollutants,Environmental Protection Agency,2017-01-09,,2017-03-10,EPA-HQ-OAR-2014-0471-0062,17,federalregister
2017-00111,Request for Information,"Health and Human Services Department, Children and Families Administration",2017-01-09,,2017-03-10,,0,federalregister
2017-00094,Submission of Quality Metrics Data; Revised Draft Guidance for Industry; Extension of Comment Period,"Health and Human Services Department, Food and Drug Administration",2017-01-09,,2016-11-25,FDA-2015-D-2537-0109,14,federalregister
2017-00150,"Proposed Information Collection; Comment Request; Foreign Fishing Vessel Permits, Vessel, and Gear Identification, and Reporting Requirements","Commerce Department, National Oceanic and Atmospheric Administration",2017-01-09,,2017-03-10,,0,federalregister
2017-00145,Proposed Information Collection; Comment Request; Management and Oversight of the National Estuarine Research Reserve System,"Commerce Department, National Oceanic and Atmospheric Administration",2017-01-09,,2017-03-10,,0,federalregister
2017-00149,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Comment Request; Formula Grant EASIE (Electronic Application System for Indian Education),Education Department,2017-01-09,,2017-02-08,ED-2016-ICCD-0121-0004,0,federalregister
2017-00290,Petition for Exemption; Summary of Petition Received,"Transportation Department, Federal Aviation Administration",2017-01-10,,2017-01-30,FAA-2016-9273-0002,0,federalregister
2017-00292,"Petition for Exemption; Summary of Petition Received; AgrowSoft, LLC","Transportation Department, Federal Aviation Administration",2017-01-10,,2017-01-30,FAA-2016-9427-0002,2,federalregister
2017-00267,Submission for OMB Review; Comment Request,Defense Department,2017-01-10,,2017-02-09,DOD-2016-OS-0058-0002,0,federalregister
2017-00265,Taking of Threatened or Endangered Marine Mammals Incidental to Commercial Fishing Operations; Proposed Issuance of Permit,"Commerce Department, National Oceanic and Atmospheric Administration",2017-01-10,,2017-02-09,,0,federalregister
2017-00285,Endangered Species Recovery Permit Applications,"Interior Department, Fish and Wildlife Service",2017-01-10,,2017-02-09,,0,federalregister
2017-00263,"FirstEnergy Nuclear Operating Company; Davis-Besse Nuclear Power Station, Unit No. 1",Nuclear Regulatory Commission,2017-01-10,,,NRC-2010-0298-0064,0,federalregister
2017-00198,Agency Information Collection Activities: Proposed Collection; Comment Request,"Health and Human Services Department, Centers for Medicare & Medicaid Services",2017-01-10,,2017-03-13,CMS-2017-0002-0001,1,federalregister
2017-00319,Update to Alternative Planning Criteria (APC) National Guidelines,"Homeland Security Department, Coast Guard",2017-01-10,,2017-04-10,USCG-2016-0437-0043,24,federalregister
2017-00230,"Agency Information Collection Activities: Citizenship and Integration Direct Services Grant Program, Form G-1482; Existing Collection in Use Without an OMB Control Number","Homeland Security Department, U.S. Citizenship and Immigration Services",2017-01-10,,2017-03-13,USCIS-2016-0002-0001,4,federalregister
2017-00185,"Notice of Intent To Rule on Request To Release Airport Property at the South Texas Regional Airport at Hondo in Hondo, Texas","Transportation Department, Federal Aviation Administration",2017-01-10,,2017-02-09,FAA-2013-0259-1475,0,federalregister
2017-00208,Agency Information Collection Activity: (Application Requirements To Receive VA Dental Insurance Plan Benefits under 38 CFR 17.169),Veterans Affairs Department,2017-01-10,,2017-02-09,VA-2017-VACO-0001-0001,0,federalregister
2016-31596,Supplemental Standards of Ethical Conduct for Employees of the Bureau of Consumer Financial Protection,Consumer Financial Protection Bureau,2017-01-10,,2017-02-09,CFPB-2016-0050-0001,0,federalregister
2017-00175,"Special Local Regulation; Mavericks Surf Competition, Half Moon Bay, CA","Homeland Security Department, Coast Guard",2017-01-10,,2017-02-09,USCG-2014-0715-0002,3,federalregister
2016-31828,Notice of Funding Availability (NOFA) for Applications for Credit Assistance Under the Water Infrastructure Finance and Innovation Act (WIFIA) Program,Environmental Protection Agency,2017-01-10,,2017-01-10,EPA_FRDOC_0001-20258,0,federalregister
2017-00205,"Opportunity for Designation in the Casa Grande, Arizona, Area; Request for Comments on the Official Agency Servicing This Area","Agriculture Department, Grain Inspection, Packers and Stockyards Administration",2017-01-10,,2017-02-09,GIPSA-2017-FGIS-0013-NONRULEMAKING-0001,0,federalregister
2017-00187,Agency Information Collection Activities: Comment Request,Export-Import Bank,2017-01-10,,2017-02-09,EIB_FRDOC_0001-0437,0,federalregister
2017-00262,Appraisal Subcommittee; Proposed Revised Policy Statements,Federal Financial Institutions Examination Council,2017-01-10,,2017-04-10,ASC-2017-0001-0001,2,federalregister
2017-00281,Agency Information Collection Activities Under OMB Review,Commodity Futures Trading Commission,2017-01-10,,2017-02-09,CFTC-2017-0001-0001,0,federalregister
2017-00258,Renewal of Approved Information Collection; OMB Control No. 1004-0168,"Interior Department, Land Management Bureau",2017-01-10,,2017-02-09,,0,federalregister
2017-00211,Proposed Information Collection; National Park Service Visitor Survey Card,"Interior Department, National Park Service",2017-01-10,,2017-03-13,,0,federalregister
2017-00289,Proposed Agency Information Collection Activities; Comment Request,Federal Reserve System,2017-01-10,,2017-03-13,FRS-2017-0006-0001,0,federalregister
2017-00193,"Agency Information Collection Activities: Proposed Collection; Comment Request; Citizen Petitions and Petitions for Stay of Action Subject to Section 505(q) of the Federal Food, Drug, and Cosmetic Act","Health and Human Services Department, Food and Drug Administration",2017-01-10,,2017-03-13,FDA-2009-D-0008-0015,0,federalregister
2017-00245,Request for Information From Organizations Utilizing Business Models Supporting Private Sector Vaccine Management,Health and Human Services Department,2017-01-10,,2017-01-25,,0,federalregister
2017-00231,"Agency Information Collection Activities: Record of Abandonment of Lawful Permanent Resident Status, Form I-407; Extension, Without Change, of a Currently Approved Collection","Homeland Security Department, U.S. Citizenship and Immigration Services",2017-01-10,,2017-02-09,USCIS-2013-0005-0009,0,federalregister
2016-31262,National Primary Drinking Water Regulations; Announcement of the Results of EPA's Review of Existing Drinking Water Standards and Request for Public Comment and/or Information on Related Issues,Environmental Protection Agency,2017-01-11,,2017-03-13,EPA-HQ-OW-2016-0627-0001,71,federalregister
2017-00331,Proposed Collection; Comment Request for Tax Exempt Entity Leasing,"Treasury Department, Internal Revenue Service",2017-01-11,,2017-03-13,,0,federalregister
2017-00335,Proposed Collection; Comment Request on Information Collection Tools Relating to Qualitative Feedback on Agency Service Delivery,"Treasury Department, Internal Revenue Service",2017-01-11,,2017-03-13,,0,federalregister
2017-00361,"Agency Information Collection Activities: Proposed Collection Renewals; Comment Request (3064-0006, & -0184)",Federal Deposit Insurance Corporation,2017-01-11,,2017-03-13,FDIC-2017-0002-0001,0,federalregister
2017-00435,Proposed Collection; Comment Request,Federal Housing Finance Agency,2017-01-11,,2017-02-10,FHFA-2017-0001-0001,0,federalregister
2017-00373,International Drug Scheduling; Convention on Psychotropic Substances; Single Convention on Narcotic Drugs; World Health Organization; Scheduling Recommendations; 4-Methylethcathinone and Nine Other Substances; Request for Comments,"Health and Human Services Department, Food and Drug Administration",2017-01-11,,2017-02-10,FDA-2016-N-4619-0001,4,federalregister
2017-00462,Proposed Information Collection; Incidental Take of Marine Mammals During Specified Oil and Gas Industry Activities,"Interior Department, Fish and Wildlife Service",2017-01-11,,2017-03-13,,0,federalregister
2017-00062,Notice of Publication of Petitions for Duty Suspensions and Reductions and Opportunity To Comment on Petitions,International Trade Commission,2017-01-11,,2017-02-24,ITC-2017-0009-0001,0,federalregister
2017-00337,Agency Information Collection Activities: Proposed Collection: Public Comment Request; Nurse Anesthetist Traineeship (NAT) Program,"Health and Human Services Department, Health Resources and Services Administration",2017-01-11,,2017-02-10,,0,federalregister
2017-00349,Submission for OMB Review; Comment Request; Vessel Monitoring System Requirements in Western Pacific Fisheries,"Commerce Department, National Oceanic and Atmospheric Administration",2017-01-11,,2017-03-13,,0,federalregister
2017-00326,Proposed Information Collection; Comment Request; NTIA/FCC Web-Based Frequency Coordination System,"Commerce Department, National Telecommunications and Information Administration",2017-01-11,,2017-03-13,,0,federalregister
2017-00449,Notice of Tentative Approval and Opportunity for Public Comment and Public Hearing for Public Water System Supervision Program Revision for West Virginia,Environmental Protection Agency,2017-01-11,,2017-02-10,EPA_FRDOC_0001-20267,0,federalregister
2017-00346,Information Collections Being Reviewed by the Federal Communications Commission Under Delegated Authority,Federal Communications Commission,2017-01-11,,2017-03-13,FCC-2017-0003-0001,0,federalregister
2017-00451,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Disability Employment Initiative Evaluation,Labor Department,2017-01-11,,2017-02-10,DOL_FRDOC_0001-0973,0,federalregister
2016-31965,Airworthiness Directives; 328 Support Services GmbH (Type Certificate Previously Held by AvCraft Aerospace GmbH; Fairchild Dornier GmbH; Dornier Luftfahrt GmbH) Airplanes,"Transportation Department, Federal Aviation Administration",2017-01-11,,2017-02-27,FAA-2016-9568-0001,2,federalregister
2017-00152,National Industrial Security Program,"National Archives and Records Administration, Information Security Oversight Office",2017-01-11,,2017-02-10,NARA_FRDOC_0001-0619,3,federalregister
2017-00309,Approval and Promulgation of Air Quality Implementation Plans; Maryland; Control of Nitrogen Oxide Emissions from Coal-Fired Electric Generating Units,Environmental Protection Agency,2017-01-11,,2017-02-10,EPA-R03-OAR-2016-0238-0001,2,federalregister
