document_number,title,agency,publication_date,comment_url,comments_close_on,regs_document_id,comment_count,source
2019-00561,Agency Information Collection Activities: Submission for OMB Review; Comment Request (OMB No. 3064-0136 and -0171),Federal Deposit Insurance Corporation,2019-02-01,,2019-03-04,FDIC-2019-0007-0001,0,federalregister
2019-00560,Agency Information Collection Activities: Submission for OMB Review; Comment Request,Federal Deposit Insurance Corporation,2019-02-01,,2019-03-04,FDIC-2019-0008-0001,0,federalregister
2018-28059,Supplemental Nutrition Assistance Program: Requirements for Able-Bodied Adults Without Dependents,"Agriculture Department, Food and Nutrition Service",2019-02-01,,2019-04-02,FNS-2018-0004-5999,97114,federalregister
2019-00770,Privacy Act of 1974; System of Records,Homeland Security Department,2019-02-01,,2019-03-04,DHS-2018-0069-0001,0,federalregister
2019-00768,Privacy Act of 1974; Computer Matching Program,Homeland Security Department,2019-02-01,,2019-03-04,DHS-2018-0036-0001,1,federalregister
2019-00586,Agency Information Collection Activities; Revision of a Currently Approved Collection: Report of Medical Examination and Vaccination Record,"Homeland Security Department, U.S. Citizenship and Immigration Services",2019-02-01,,2019-03-04,USCIS-2006-0074-0070,0,federalregister
2019-00592,"Agency Information Collection Activities; Extension, Without Change, of a Currently Approved Collection: Application To Register Permanent Residence or Adjust Status","Homeland Security Department, U.S. Citizenship and Immigration Services",2019-02-01,,2019-04-02,USCIS-2009-0020-0168,2,federalregister
2019-00587,"Agency Information Collection Activities; Extension, Without Change, of a Currently Approved Collection: Application for Significant Public Benefit Entrepreneur Parole and Instructions for Biographic Information for Entrepreneur Parole Dependents","Homeland Security Department, U.S. Citizenship and Immigration Services",2019-02-01,,2019-03-04,USCIS-2016-0005-0004,0,federalregister
2019-00598,"Agency Information Collection Activities; Extension, Without Change, of a Currently Approved Collection: H-2 Petitioner's Employment Related or Fee Related Notification","Homeland Security Department, U.S. Citizenship and Immigration Services",2019-02-01,,2019-03-04,USCIS-2009-0015-0012,0,federalregister
2019-00607,Agency Information Collection Activities; Earthquake Hazards Program Research and Monitoring,"Interior Department, Geological Survey",2019-02-01,,2019-04-02,,0,federalregister
2019-00591,"Agency Information Collection Activities: Extension, Without Change, of a Currently Approved Collection: Application To Preserve Residence for Naturalization","Homeland Security Department, U.S. Citizenship and Immigration Services",2019-02-01,,2019-04-02,USCIS-2006-0030-0060,0,federalregister
2019-00622,Agency Information Collection Activities; Declaration for Importation or Exportation of Fish or Wildlife,"Interior Department, Fish and Wildlife Service",2019-02-01,,2019-04-02,,0,federalregister
2019-00614,Proposed Extension of Existing Collection; Comment Request,"Labor Department, Workers' Compensation Programs Office",2019-02-01,,2019-04-02,,0,federalregister
2019-00701,Agency Information Collection Activities: Proposed Collection; Comment Request; Information on Meetings With Outside Parties Pursuant to Executive Order 12866,Management and Budget Office,2019-02-01,,2019-04-02,OMB_FRDOC_0001-0242,2,federalregister
2019-00582,Notice of Proposed Information Collection Request: Museum Capacity-Building Programs Assessment Project,"National Foundation on the Arts and the Humanities, Institute of Museum and Library Services",2019-02-01,,2019-03-28,,0,federalregister
2019-00734,"Exelon Generation Company, LLC, Byron Station, Unit No. 2",Nuclear Regulatory Commission,2019-02-01,,2019-03-04,NRC-2018-0246-0003,0,federalregister
2019-00743,"Annual Compliance Report, 2018",Postal Regulatory Commission,2019-02-01,,2019-02-25,,0,federalregister
2019-00620,60-Day Notice of Proposed Information Collection: Employment Application for Locally Employed Staff or Family Member,State Department,2019-02-01,,2019-04-02,DOS-2018-0036-0001,0,federalregister
2019-00733,Petition for Exemption; Summary of Petition Received; Kaleidoscope Charter Services Corp.,"Transportation Department, Federal Aviation Administration",2019-02-01,https://www.regulations.gov/commenton/FAA-2018-1031-0003,2019-02-21,FAA-2018-1031-0003,0,federalregister
2019-00760,"Notice of Intent of Waiver With Respect to Land; James M. Cox-Dayton International Airport, Dayton, OH","Transportation Department, Federal Aviation Administration",2019-02-01,,2019-03-04,FAA-2013-0259-2560,0,federalregister
2019-00623,Notice and Request for Comments,"Transportation Department, National Highway Traffic Safety Administration",2019-02-01,https://www.regulations.gov/commenton/NHTSA-2019-0001-0001,2019-04-02,NHTSA-2019-0001-0001,1,federalregister
2019-00617,"Privacy Act of 1974; Department of Transportation, Office of the Secretary of Transportation; DOT/OST-008, Departmental Advisory Committee Files",Transportation Department,2019-02-01,,2019-03-04,DOT-OST-2018-0202-0001,1,federalregister
2019-00635,Proposed Collection; Comment Request for Form 4506-A,"Treasury Department, Internal Revenue Service",2019-02-01,,2019-04-02,,0,federalregister
2019-00676,Risk Evaluation and Mitigation Strategies Assessment: Planning and Reporting; Draft Guidance for Industry; Availability,"Health and Human Services Department, Food and Drug Administration",2019-02-01,,2019-04-02,FDA-2018-D-4628-0001,8,federalregister
2019-00680,Abbreviated New Drug Application Submissions-Amendments and Requests for Final Approval to Tentatively Approved Abbreviated New Drug Applications; Draft Guidance for Industry; Availability,"Health and Human Services Department, Food and Drug Administration",2019-02-01,,2019-04-02,FDA-2018-D-4726-0001,2,federalregister
2019-00544,"Submission for OMB Review, Comment Request, Proposed Collection: Museum Application Program (MAP) Application","National Foundation on the Arts and the Humanities, Institute of Museum and Library Services",2019-02-01,,2019-02-28,ARTS-2019-0005-0001,0,federalregister
2019-00727,Proposed Collection; Comment Request for Information Collection,"Treasury Department, Internal Revenue Service",2019-02-01,,2019-04-02,,0,federalregister
2019-00790,"Agency Information Collection Activities; Proposed Collection; Comment Request; Application, Reports, and Recordkeeping for the Social Impact Partnerships To Pay for Results Act (SIPPRA) Grant Program",Treasury Department,2019-02-01,,2019-04-02,,0,federalregister
2019-00717,"Notice of Availability of The Great Lakes and Mississippi River Interbasin Study-Brandon Road Integrated Feasibility Study and Environmental Impact Statement-Will County, Illinois","Defense Department, Engineers Corps",2019-02-01,,2019-02-22,COE-2019-0001-0003,0,federalregister
2019-00723,Magnolia LNG LLC; Application for Amendment to Long-Term Authorization To Export Liquefied Natural Gas to Non-Free Trade Agreement Nations,Energy Department,2019-02-01,,2019-04-02,DOE-HQ-2019-0016-0001,2,federalregister
2018-28322,National Emission Standards for Hazardous Air Pollutants: Hydrochloric Acid Production Residual Risk and Technology Review,Environmental Protection Agency,2019-02-04,,2019-03-06,EPA-HQ-OAR-2018-0417-0001,172,federalregister
2019-00901,Agency Information Collection Activities: Comment Request,Consumer Financial Protection Bureau,2019-02-04,,2019-04-05,CFPB-2019-0001-0004,0,federalregister
2019-00877,Agency Information Collection Activities; Comment Request; National Study of the Implementation of Adult Education Under the Workforce Innovation and Opportunity Act,Education Department,2019-02-04,,2019-04-05,ED-2019-ICCD-0011-0001,3,federalregister
2019-00880,Agency Information Collection Extension,Energy Department,2019-02-04,,2019-03-06,DOE-HQ-2019-0009-0030,0,federalregister
2019-00899,"Notice of Intent To Prepare an Environmental Impact Statement for the Eagle Shadow Mountain Solar Project on the Moapa River Indian Reservation, Clark County, Nevada","Interior Department, Indian Affairs Bureau",2019-02-04,,2019-03-06,,0,federalregister
2019-00839,Agency Information Collection Activities; Proposed eCollection eComments Requested; Strategic Planning Environmental Assessment Outreach,"Justice Department, Alcohol, Tobacco, Firearms, and Explosives Bureau",2019-02-04,,2019-03-06,,0,federalregister
2019-00849,Proposed Collection; Comment Request for Administration of Multiemployer Plan Participant Vote on an Approved Suspension of Benefits Under MPRA,"Treasury Department, Internal Revenue Service",2019-02-04,,2019-04-05,,0,federalregister
2019-00850,"Office of Justice Programs; Agency Information Collection Activities; Proposed eCollection eComments Requested; New Collection; Fourth National Incidence Studies of Missing, Abducted, Runaway and Thrownaway Children (NISMART-4)",Justice Department,2019-02-04,,2019-03-06,,0,federalregister
2019-00834,Notice of Intent To Seek Approval To Renew an Information Collection,National Science Foundation,2019-02-04,,2019-04-05,NSF_FRDOC_0001-2248,0,federalregister
2019-00809,Notice of Proposed Information Collection Request: Guidelines for IMLS Grants to States Five-Year Evaluation,"National Foundation on the Arts and the Humanities, Institute of Museum and Library Services",2019-02-04,,2019-03-31,,0,federalregister
2019-00879,Notice of Permit Applications Received Under the Antarctic Conservation Act of 1978,National Science Foundation,2019-02-04,,2019-03-06,NSF_FRDOC_0001-2249,0,federalregister
2019-00878,U.S. Department of the Army; Jefferson Proving Ground,Nuclear Regulatory Commission,2019-02-04,,2019-03-06,NRC-2019-0027-0001,2,federalregister
2019-00796,"Submission for Review: Request for Case Review for Enhanced Disability Annuity Benefit, RI 20-123",Personnel Management Office,2019-02-04,,2019-04-05,OPM_FRDOC_0001-1436,0,federalregister
2019-00881,Proposed Collection; Comment Request for Form 706-CE,"Treasury Department, Internal Revenue Service",2019-02-04,,2019-04-05,,0,federalregister
2019-00870,Proposed Collection; Comment Request for Regulation Project,"Treasury Department, Internal Revenue Service",2019-02-04,,2019-04-05,,0,federalregister
2019-00867,Proposed Collection; Comment Request for Form 8905,"Treasury Department, Internal Revenue Service",2019-02-04,,2019-04-05,,0,federalregister
2019-00848,Proposed Collection; Comment Request for Form 14411,"Treasury Department, Internal Revenue Service",2019-02-04,,2019-04-05,,0,federalregister
2019-00852,Agency Information Collection Activities; Proposed eCollection eComments Requested; Extension of a Currently Approved Collection: Mortality in Correctional Institutions (State Prisons),Justice Department,2019-02-04,,2019-04-05,,0,federalregister
2019-00460,Revisions to the Filing Process for Commission Forms,"Energy Department, Federal Energy Regulatory Commission",2019-02-04,,2019-03-06,FERC-2019-0057-0001,0,federalregister
2019-00665,Competitive Postal Products,Postal Regulatory Commission,2019-02-04,,2019-04-05,PRC-2019-0003-0001,0,federalregister
2019-00893,"Privacy Act; STATE-01, Email Archive Management Records",State Department,2019-02-04,,2019-04-05,,0,federalregister
2019-00841,"Agency Information Collection Activities; Proposed eCollection eComments Requested; Extension with No Changes, of a Previously Approved Collection; Leased/Charter/Contract Personnel Expedited Clearance Request","Justice Department, United States Marshals Service",2019-02-04,,2019-03-06,,0,federalregister
2019-00906,Agency Information Collection Activities: Submission for OMB Review; Comment Request,Consumer Financial Protection Bureau,2019-02-04,,2019-03-06,CFPB-2019-0004-0004,0,federalregister
2019-00905,Agency Information Collection Activities: Submission for OMB Review; Comment Request,Consumer Financial Protection Bureau,2019-02-04,,2019-03-06,CFPB-2019-0003-0001,4,federalregister
2019-00876,Agency Information Collection Activities; Comment Request; Indian Education Professional Development Grants Program: GPRA and Service Payback Data Collection,Education Department,2019-02-04,,2019-04-05,ED-2019-ICCD-0010-0001,2,federalregister
2019-00883,Application To Export Electric Energy; Brookfield Renewable Trading and Marketing LP,Energy Department,2019-02-04,,2019-03-06,DOE-HQ-2019-0009-0014,0,federalregister
2019-00904,Agency Information Collection Activities; Submission for OMB Review; Comment Request,Federal Trade Commission,2019-02-04,,2019-03-06,FTC-2019-0003-0001,6,federalregister
2019-00846,Agency Information Collection Activities; Proposed eCollection eComments Requested New Collection (Previously Submitted as an Emergency Collection) FIX NICS Act State Implementation Plan Survey,Justice Department,2019-02-04,,2019-03-06,,0,federalregister
